,Provider,Fraud_Probability,Top1_Feature,Top1_SHAP,Top2_Feature,Top2_SHAP,Top3_Feature,Top3_SHAP,Fraud_Probability_Percent,Top1_ActualValue,Top2_ActualValue,Top3_ActualValue
133,PRV52869,0.03390753,ChronicCond_Heartfailure_mean,-0.6652349,Provider_Insurance_Claim_Reimbursement_Amt,-0.4396395,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3406268,3.3907528,0.4354838709677419,94120.0,5112.741935483871
134,PRV56020,0.8173164,Provider_Insurance_Claim_Reimbursement_Amt,0.8117564,HospitalDuration_max,0.71014166,HospitalDuration_std,0.4466004,81.73164,195770.0,35.0,8.741254132532918
135,PRV52056,0.011940069,Provider_Insurance_Claim_Reimbursement_Amt,-2.0736408,DeductibleAmtPaid_sum,-0.59414524,Avg_InscClaimAmtReimbursed_Per_Provider,-0.40299708,1.1940068,17280.0,490.0,4530.666666666667
136,PRV53973,0.023975678,Provider_Insurance_Claim_Reimbursement_Amt,-1.5645316,DeductibleAmtPaid_sum,-0.7886702,ChronicCond_KidneyDisease_mean,-0.40322465,2.3975677,45130.0,390.0,0.2705882352941176
137,PRV51507,0.939909,Provider_Insurance_Claim_Reimbursement_Amt,0.9258804,HospitalDuration_max,0.51963633,HospitalDuration_std,0.3343303,93.9909,337340.0,35.0,13.437509689918986
138,PRV51509,0.6024809,Provider_Insurance_Claim_Reimbursement_Amt,1.0545585,prv_avg_claims_indicator,0.5807827,ChronicCond_Heartfailure_mean,-0.52994907,60.24809,322130.0,2.0892494929006085,0.5213592233009708
139,PRV54372,0.9904693,Provider_Insurance_Claim_Reimbursement_Amt,2.0762272,prv_avg_claims_indicator,0.5041332,HospitalDuration_max,0.4528352,99.04693,673000.0,2.008695652173913,21.0
140,PRV55959,0.8014995,prv_avg_claims_indicator,0.7005095,ClaimDuration_mean,0.5359217,Provider_Insurance_Claim_Reimbursement_Amt,-0.4420254,80.14995,2.025,1.0,74710.0
141,PRV51480,0.97946495,Provider_Insurance_Claim_Reimbursement_Amt,1.8433936,prv_avg_claims_indicator,0.7514844,ClmAdmitDiagnosisCode_Count,0.3149784,97.946495,557880.0,2.5349143610013174,424.0
142,PRV56014,0.43972313,prv_avg_claims_indicator,-0.859732,HospitalDuration_max,0.7631354,Provider_Insurance_Claim_Reimbursement_Amt,0.69116193,43.972313,1.0,21.0,145050.0
143,PRV55037,0.4103835,Provider_Insurance_Claim_Reimbursement_Amt,1.1483493,HospitalDuration_max,-0.60043687,Avg_InscClaimAmtReimbursed_Per_Provider,-0.38349295,41.03835,313660.0,14.0,4834.745762711865
144,PRV53621,0.016672699,Provider_Insurance_Claim_Reimbursement_Amt,-1.7773926,DeductibleAmtPaid_sum,-0.61818177,prv_avg_claims_indicator,-0.42533538,1.6672698,22500.0,180.0,1.08
145,PRV54508,0.013781326,Provider_Insurance_Claim_Reimbursement_Amt,-1.5710297,DeductibleAmtPaid_sum,-0.6448804,ChronicCond_Heartfailure_mean,-0.43821663,1.3781326,33010.0,360.0,0.5111111111111111
146,PRV57346,0.066117436,DeductibleAmtPaid_sum,-0.4708113,prv_avg_claims_indicator,-0.4650944,HospitalDuration_max,-0.38340923,6.6117435,1690.0,1.1901565995525727,
147,PRV54634,0.016057178,Provider_Insurance_Claim_Reimbursement_Amt,-2.3584466,DeductibleAmtPaid_sum,-0.5706256,perc_allocated_used,-0.44609523,1.6057179,6110.0,190.0,0.9956920462190328
148,PRV54627,0.0032187384,Provider_Insurance_Claim_Reimbursement_Amt,-2.3438668,DeductibleAmtPaid_sum,-0.7139791,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4640032,0.32187384,5530.0,0.0,3083.846153846154
149,PRV54620,0.021205008,HospitalDuration_max,-1.0409203,prv_avg_claims_indicator,-0.64572644,Provider_Insurance_Claim_Reimbursement_Amt,-0.64347184,2.1205008,10.0,1.0833333333333333,74520.0
150,PRV54595,0.0044766665,Provider_Insurance_Claim_Reimbursement_Amt,-2.3938801,DeductibleAmtPaid_sum,-0.58009565,ChronicCond_Cancer_mean,-0.44353604,0.44766665,7620.0,0.0,0.3636363636363636
151,PRV54506,0.07073429,Provider_Insurance_Claim_Reimbursement_Amt,-0.94300586,HospitalDuration_max,-0.84760785,HospitalDuration_std,-0.60480094,7.073429,56570.0,4.0,2.0
152,PRV55138,0.020786075,Provider_Insurance_Claim_Reimbursement_Amt,-1.6970266,HospitalDuration_max,0.6976882,prv_avg_claims_indicator,-0.5550858,2.0786076,25000.0,23.0,1.0
153,PRV54952,0.88955325,Provider_Insurance_Claim_Reimbursement_Amt,0.9647561,HospitalDuration_max,0.75816333,prv_avg_claims_indicator,-0.612706,88.95532,181650.0,26.0,1.0136054421768708
154,PRV52146,0.80674887,Provider_Insurance_Claim_Reimbursement_Amt,1.2543398,HospitalDuration_max,0.7111701,prv_avg_claims_indicator,-0.5617207,80.67489,240710.0,27.0,1.0256410256410255
155,PRV52193,0.029594885,Provider_Insurance_Claim_Reimbursement_Amt,-1.8284225,DeductibleAmtPaid_sum,-0.5776122,Avg_InscClaimAmtReimbursed_Per_Provider,-0.32702088,2.9594886,28620.0,760.0,5109.411764705882
156,PRV51845,0.0409722,HospitalDuration_max,-0.9337633,HospitalDuration_std,-0.7596218,prv_avg_claims_indicator,-0.49675044,4.09722,9.0,2.195035721390843,1.125
157,PRV54323,0.65869224,Provider_Insurance_Claim_Reimbursement_Amt,-1.7360895,ChronicCond_Diabetes_mean,0.53198683,DeductibleAmtPaid_sum,-0.4668567,65.869225,10380.0,0.4509803921568627,310.0
158,PRV51042,0.008384401,Provider_Insurance_Claim_Reimbursement_Amt,-1.4053899,DeductibleAmtPaid_sum,-0.7006145,ChronicCond_Heartfailure_mean,-0.59366417,0.8384401,48050.0,310.0,0.5211267605633803
159,PRV55654,0.29400674,Provider_Insurance_Claim_Reimbursement_Amt,0.8326071,Avg_InscClaimAmtReimbursed_Per_Provider,-0.30033517,HospitalDuration_max,-0.25887764,29.400673,195200.0,4522.301038062284,
160,PRV56588,0.9710938,Provider_Insurance_Claim_Reimbursement_Amt,2.2460907,HospitalDuration_max,0.68355316,prv_avg_claims_indicator,-0.42731446,97.109375,1030600.0,35.0,1.0717131474103585
161,PRV56628,0.0921014,HospitalDuration_max,-0.79109967,ClaimDuration_max,-0.2438189,IPAnnualReimbursementAmt_max,-0.22632423,9.21014,16.0,20.0,74280.0
162,PRV53700,0.45136258,Provider_Insurance_Claim_Reimbursement_Amt,0.95212364,prv_avg_claims_indicator,0.57419133,DeductibleAmtPaid_sum,-0.41435915,45.136257,220320.0,2.011013215859031,2180.0
163,PRV54635,0.010599303,Provider_Insurance_Claim_Reimbursement_Amt,-2.479601,DeductibleAmtPaid_sum,-0.7312299,prv_avg_claims_indicator,0.4098089,1.0599303,6590.0,240.0,3.0
164,PRV52988,0.12906818,prv_avg_claims_indicator,0.80597776,Provider_Insurance_Claim_Reimbursement_Amt,-0.57677263,ChronicCond_Heartfailure_mean,-0.52110106,12.906818,2.5161290322580645,76070.0,0.5224358974358975
165,PRV55958,0.004598916,Provider_Insurance_Claim_Reimbursement_Amt,-2.1282022,DeductibleAmtPaid_sum,-0.5386971,Avg_InscClaimAmtReimbursed_Per_Provider,-0.5252172,0.45989162,8020.0,0.0,3886.6666666666665
166,PRV52574,0.9891422,Provider_Insurance_Claim_Reimbursement_Amt,2.3735597,HospitalDuration_max,0.618512,ClmAdmitDiagnosisCode_Count,0.22429967,98.914215,1533830.0,27.0,166.0
167,PRV52104,0.59492195,Provider_Insurance_Claim_Reimbursement_Amt,1.4280846,HospitalDuration_max,-0.28009164,ClaimDuration_max,-0.21559533,59.492195,347070.0,,20.0
168,PRV54080,0.52139354,Provider_Insurance_Claim_Reimbursement_Amt,1.0806888,prv_avg_claims_indicator,0.67072356,DeductibleAmtPaid_sum,-0.44206968,52.139355,176370.0,2.1954022988505746,1250.0
169,PRV51848,0.03452245,Provider_Insurance_Claim_Reimbursement_Amt,-1.5771039,DeductibleAmtPaid_sum,-0.66103554,ClaimDuration_mean,0.44121104,3.4522452,15680.0,0.0,0.8947368421052632
170,PRV56537,0.019962955,Provider_Insurance_Claim_Reimbursement_Amt,-1.9358858,DeductibleAmtPaid_sum,-0.6239115,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4830255,1.9962956,22710.0,220.0,3297.019230769231
171,PRV56433,0.009668874,Provider_Insurance_Claim_Reimbursement_Amt,-1.362564,DeductibleAmtPaid_sum,-0.6135075,prv_avg_claims_indicator,-0.5307273,0.96688735,39510.0,460.0,1.0614035087719298
172,PRV54216,0.07593795,ClaimDuration_max,-0.69843906,HospitalDuration_max,-0.61037076,Provider_Insurance_Claim_Reimbursement_Amt,0.53100514,7.593795,17.0,17.0,163340.0
173,PRV54240,0.007835137,Provider_Insurance_Claim_Reimbursement_Amt,-2.0725396,DeductibleAmtPaid_sum,-0.7550709,ClaimDuration_std,-0.37723514,0.78351367,14400.0,290.0,2.720552967818165
174,PRV57191,0.98582155,Provider_Insurance_Claim_Reimbursement_Amt,2.2437842,HospitalDuration_max,0.55177945,prv_avg_claims_indicator,0.35771772,98.58215,2424430.0,35.0,1.913265306122449
175,PRV55917,0.0030356927,Provider_Insurance_Claim_Reimbursement_Amt,-1.813335,prv_avg_claims_indicator,-0.82653934,Avg_InscClaimAmtReimbursed_Per_Provider,-0.6355976,0.3035693,14150.0,1.0,4236.8
176,PRV54734,0.03521889,Provider_Insurance_Claim_Reimbursement_Amt,-1.4360679,DeductibleAmtPaid_sum,-0.6571199,HospitalDuration_max,-0.3742153,3.521889,42870.0,390.0,
177,PRV52021,0.98869276,Provider_Insurance_Claim_Reimbursement_Amt,2.4551945,HospitalDuration_max,0.6992127,prv_avg_claims_indicator,-0.39273533,98.86928,1951850.0,34.0,1.075438596491228
178,PRV55030,0.98657924,Provider_Insurance_Claim_Reimbursement_Amt,2.3992856,HospitalDuration_max,0.6066172,HospitalDuration_sum,-0.22459179,98.65792,782900.0,24.0,432.0
179,PRV52059,0.983459,Provider_Insurance_Claim_Reimbursement_Amt,1.4542674,prv_avg_claims_indicator,0.74250287,HospitalDuration_max,0.48014078,98.3459,540810.0,2.9930232558139536,35.0
180,PRV51399,0.9681318,Provider_Insurance_Claim_Reimbursement_Amt,2.2474833,HospitalDuration_max,0.65756583,prv_avg_claims_indicator,-0.4051934,96.81318,845070.0,21.0,1.0603015075376885
181,PRV57313,0.0819802,HospitalDuration_max,-0.39824456,prv_avg_claims_indicator,-0.3754384,DeductibleAmtPaid_sum,-0.34047106,8.19802,,1.225609756097561,1640.0
182,PRV54337,0.8314669,Provider_Insurance_Claim_Reimbursement_Amt,2.0795186,HospitalDuration_max,0.6212394,ChronicCond_Alzheimer_mean,-0.4133128,83.14669,640510.0,35.0,0.6174496644295302
183,PRV56249,0.95104504,Provider_Insurance_Claim_Reimbursement_Amt,2.2849731,HospitalDuration_max,0.54912114,ChronicCond_Heartfailure_mean,-0.44875494,95.10451,875110.0,35.0,0.5198198198198198
184,PRV56437,0.9565475,Provider_Insurance_Claim_Reimbursement_Amt,1.4291774,prv_avg_claims_indicator,0.6975183,HospitalDuration_max,0.52781665,95.65475,469300.0,2.185410334346505,35.0
185,PRV53374,0.18252207,prv_avg_claims_indicator,1.0585623,DeductibleAmtPaid_sum,-0.9180552,HospitalDuration_max,-0.39434198,18.252207,2.9318181818181817,410.0,
186,PRV53253,0.0097328685,Provider_Insurance_Claim_Reimbursement_Amt,-1.5360645,DeductibleAmtPaid_sum,-0.709822,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4653759,0.97328687,35600.0,190.0,4114.545454545455
187,PRV53441,0.039716486,HospitalDuration_max,-1.1221701,prv_avg_claims_indicator,-0.79177445,ClaimDuration_max,-0.7492471,3.9716487,16.0,1.0555555555555556,16.0
188,PRV52017,0.14398733,Provider_Insurance_Claim_Reimbursement_Amt,0.97409946,HospitalDuration_max,-0.91769964,prv_avg_claims_indicator,-0.81592155,14.398733,304770.0,13.0,1.068702290076336
189,PRV51347,0.98495287,Provider_Insurance_Claim_Reimbursement_Amt,2.1654527,prv_avg_claims_indicator,0.8220762,DeductibleAmtPaid_sum,0.32236812,98.495285,596900.0,2.1826821541710664,5090.0
190,PRV53786,0.986777,Provider_Insurance_Claim_Reimbursement_Amt,2.0217881,prv_avg_claims_indicator,0.6200043,HospitalDuration_max,0.5220233,98.677704,715760.0,2.5687732342007434,27.0
191,PRV51273,0.06697219,HospitalDuration_max,-0.41369677,DeductibleAmtPaid_sum,-0.40352646,ClaimDuration_max,-0.31636125,6.697219,,1400.0,20.0
192,PRV51447,0.87659985,Provider_Insurance_Claim_Reimbursement_Amt,1.0729042,HospitalDuration_max,0.65494466,HospitalDuration_std,0.3784749,87.65999,269390.0,35.0,8.191204632612552
193,PRV51379,0.008214001,Provider_Insurance_Claim_Reimbursement_Amt,-1.5388217,HospitalDuration_max,-0.98487794,prv_avg_claims_indicator,-0.8867079,0.82140005,19340.0,3.0,1.0
194,PRV57175,0.03289508,Provider_Insurance_Claim_Reimbursement_Amt,-1.5446172,DeductibleAmtPaid_sum,-0.57756305,prv_avg_claims_indicator,-0.51922387,3.289508,32600.0,230.0,1.0263157894736843
195,PRV55984,0.07455744,DeductibleAmtPaid_sum,-0.5349991,HospitalDuration_max,-0.453775,Avg_InscClaimAmtReimbursed_Per_Provider,-0.31753823,7.455744,830.0,,4623.826530612245
196,PRV54924,0.33150163,Provider_Insurance_Claim_Reimbursement_Amt,1.1727861,HospitalDuration_max,-0.3821434,ChronicCond_stroke_mean,-0.31384495,33.15016,279220.0,17.0,0.0751445086705202
197,PRV54882,0.9104595,Provider_Insurance_Claim_Reimbursement_Amt,1.1767751,HospitalDuration_max,0.5646282,HospitalDuration_std,0.341849,91.04595,369680.0,35.0,7.301955107167996
198,PRV56351,0.021087075,Provider_Insurance_Claim_Reimbursement_Amt,-2.1857162,DeductibleAmtPaid_sum,-0.52731466,HospitalDuration_max,-0.3392219,2.1087074,10920.0,90.0,
199,PRV51394,0.0011947391,Provider_Insurance_Claim_Reimbursement_Amt,-2.284496,Avg_InscClaimAmtReimbursed_Per_Provider,-0.44441387,prv_avg_claims_indicator,-0.43725112,0.11947391,460.0,977.5,1.0
200,PRV53401,0.98728055,Provider_Insurance_Claim_Reimbursement_Amt,2.360772,HospitalDuration_max,0.60642815,OperatingPhysician_nunique,0.23253742,98.72806,1143010.0,35.0,39.0
201,PRV55997,0.032133903,Provider_Insurance_Claim_Reimbursement_Amt,-0.7152961,DeductibleAmtPaid_sum,-0.6053483,HospitalDuration_max,-0.3803469,3.2133904,79640.0,1140.0,
202,PRV51287,0.023076108,Provider_Insurance_Claim_Reimbursement_Amt,-1.9513853,DeductibleAmtPaid_sum,-0.5443309,HospitalDuration_max,-0.36942935,2.3076108,25700.0,100.0,
203,PRV57501,0.0024774747,Provider_Insurance_Claim_Reimbursement_Amt,-1.6985415,prv_avg_claims_indicator,-0.6147377,ChronicCond_Heartfailure_mean,-0.60866445,0.24774748,11740.0,1.0158730158730158,0.484375
204,PRV52903,0.9854102,Provider_Insurance_Claim_Reimbursement_Amt,2.281195,HospitalDuration_max,0.6900815,prv_avg_claims_indicator,-0.37460935,98.54102,1568110.0,35.0,1.0471204188481675
205,PRV53773,0.14823061,prv_avg_claims_indicator,-0.71754634,Provider_Insurance_Claim_Reimbursement_Amt,0.71139073,DeductibleAmtPaid_sum,-0.4456325,14.823061,1.0677966101694916,175830.0,1700.0
206,PRV52845,0.14276719,HospitalDuration_max,-1.1344308,Provider_Insurance_Claim_Reimbursement_Amt,1.0832257,HospitalDuration_std,-0.6673834,14.276719,6.0,268340.0,1.5979898086569353
207,PRV54454,0.041803934,Provider_Insurance_Claim_Reimbursement_Amt,-1.5499278,DeductibleAmtPaid_sum,-0.57048976,HospitalDuration_max,-0.24975592,4.180393,45040.0,420.0,
208,PRV51984,0.093527876,perc_allocated_used,-0.584678,Provider_Insurance_Claim_Reimbursement_Amt,0.39283067,Avg_InscClaimAmtReimbursed_Per_Provider,-0.39076486,9.352788,0.5861983314884311,160780.0,4346.038095238096
209,PRV51598,0.66847354,Provider_Insurance_Claim_Reimbursement_Amt,1.8456513,HospitalDuration_max,0.5943459,prv_avg_claims_indicator,-0.49040157,66.84735,779530.0,34.0,1.0576441102756893
210,PRV53056,0.0070669297,Provider_Insurance_Claim_Reimbursement_Amt,-2.0773652,DeductibleAmtPaid_sum,-0.5916173,ChronicCond_Heartfailure_mean,-0.54083556,0.706693,10110.0,130.0,0.4857142857142857
211,PRV54379,0.43775016,Provider_Insurance_Claim_Reimbursement_Amt,1.0903921,HospitalDuration_max,-0.89829224,HospitalDuration_mean,0.46350494,43.775017,280670.0,12.0,4.035714285714286
212,PRV53381,0.5018211,Provider_Insurance_Claim_Reimbursement_Amt,0.39325982,prv_avg_claims_indicator,-0.34333736,ClaimDuration_max,-0.3411657,50.18211,138120.0,1.137931034482759,20.0
213,PRV53876,0.006693079,Provider_Insurance_Claim_Reimbursement_Amt,-1.63896,DeductibleAmtPaid_sum,-0.86227965,HospitalDuration_max,-0.30801988,0.6693079,31310.0,450.0,
214,PRV54761,0.23102303,Provider_Insurance_Claim_Reimbursement_Amt,0.75589913,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4143294,HospitalDuration_max,-0.29401118,23.102303,216040.0,4434.987834549878,
215,PRV56442,0.98725253,Provider_Insurance_Claim_Reimbursement_Amt,2.3772836,prv_avg_claims_indicator,0.55585414,HospitalDuration_max,0.48412594,98.72525,1234150.0,2.176759410801964,28.0
216,PRV55263,0.058042504,DeductibleAmtPaid_sum,-0.56944144,HospitalDuration_max,-0.46944487,ChronicCond_stroke_mean,-0.327943,5.8042502,1110.0,,0.0846394984326018
217,PRV51209,0.011902532,Provider_Insurance_Claim_Reimbursement_Amt,-1.9190998,DeductibleAmtPaid_sum,-0.55876654,HospitalDuration_max,-0.36066484,1.1902531,9910.0,170.0,
218,PRV54895,0.9923529,Provider_Insurance_Claim_Reimbursement_Amt,2.1215825,prv_avg_claims_indicator,0.7897194,ChronicCond_stroke_sum,0.27702567,99.23529,1057610.0,2.339006126616746,297.0
219,PRV51005,0.9447213,Provider_Insurance_Claim_Reimbursement_Amt,1.167452,prv_avg_claims_indicator,0.9337707,ChronicCond_stroke_sum,0.34343877,94.47213,280910.0,2.3535353535353534,124.0
220,PRV53950,0.021664442,Provider_Insurance_Claim_Reimbursement_Amt,-0.71444154,DeductibleAmtPaid_sum,-0.5813711,Avg_InscClaimAmtReimbursed_Per_Provider,-0.4454335,2.1664443,82130.0,790.0,4690.268456375839
221,PRV53934,0.019701203,Provider_Insurance_Claim_Reimbursement_Amt,-1.5281627,DeductibleAmtPaid_sum,-0.6529547,Avg_InscClaimAmtReimbursed_Per_Provider,-0.3824404,1.9701203,33500.0,530.0,4478.11475409836
222,PRV51841,0.08932649,prv_avg_claims_indicator,-0.63592213,ClaimDuration_max,-0.3813353,HospitalDuration_max,-0.30932668,8.93265,1.0769230769230769,20.0,18.0
223,PRV51911,0.008311266,Provider_Insurance_Claim_Reimbursement_Amt,-1.7740219,DeductibleAmtPaid_sum,-0.70773154,ChronicCond_KidneyDisease_mean,-0.42401636,0.83112663,25540.0,210.0,0.2043010752688172
224,PRV53326,0.03314408,Provider_Insurance_Claim_Reimbursement_Amt,-1.6864992,DeductibleAmtPaid_sum,-0.7297562,ChronicCond_Heartfailure_mean,-0.62600034,3.3144078,31950.0,490.0,0.5098039215686274
225,PRV55010,0.7805507,prv_avg_claims_indicator,0.66920984,IPAnnualReimbursementAmt_max,0.60657984,Provider_Insurance_Claim_Reimbursement_Amt,-0.59785104,78.05507,2.020979020979021,148580.0,66400.0
226,PRV55246,0.04186873,Provider_Insurance_Claim_Reimbursement_Amt,-0.99989235,DeductibleAmtPaid_sum,-0.5069072,prv_avg_claims_indicator,-0.4481253,4.186873,57290.0,620.0,1.0657276995305165
227,PRV53252,0.056850977,HospitalDuration_max,-1.0535245,Provider_Insurance_Claim_Reimbursement_Amt,-0.5065658,HospitalDuration_std,-0.5015681,5.6850977,5.0,78090.0,0.816496580927726
228,PRV56625,0.002101194,Provider_Insurance_Claim_Reimbursement_Amt,-1.8655342,Avg_InscClaimAmtReimbursed_Per_Provider,-0.53058,ChronicCond_KidneyDisease_mean,-0.5276666,0.21011941,10020.0,3297.5,0.1666666666666666
229,PRV53121,0.9895482,Provider_Insurance_Claim_Reimbursement_Amt,1.9063855,prv_avg_claims_indicator,0.61319214,HospitalDuration_max,0.602432,98.95482,562270.0,2.075268817204301,35.0
230,PRV55717,0.0142824985,Provider_Insurance_Claim_Reimbursement_Amt,-2.0374267,DeductibleAmtPaid_sum,-0.8407473,prv_avg_claims_indicator,0.38184738,1.4282498,25360.0,180.0,2.703703703703704
231,PRV57555,0.084937185,Provider_Insurance_Claim_Reimbursement_Amt,1.2044845,HospitalDuration_max,-1.0916305,prv_avg_claims_indicator,-0.7373907,8.493718,330780.0,10.0,1.0769230769230769
232,PRV54977,0.123756275,Provider_Insurance_Claim_Reimbursement_Amt,-0.87929016,HospitalDuration_max,-0.6278001,DeductibleAmtPaid_sum,0.31948057,12.3756275,89140.0,8.0,5340.0
233,PRV52020,0.82831454,Provider_Insurance_Claim_Reimbursement_Amt,2.3438783,prv_avg_claims_indicator,-0.717282,HospitalDuration_max,-0.39232475,82.83145,1164820.0,1.050259965337955,17.0
234,PRV53927,0.0008547242,Provider_Insurance_Claim_Reimbursement_Amt,-2.2937703,prv_avg_claims_indicator,-0.6962995,DeductibleAmtPaid_sum,-0.62868947,0.08547242,3600.0,1.0,0.0
235,PRV57129,0.68387616,Provider_Insurance_Claim_Reimbursement_Amt,1.2403725,HospitalDuration_max,0.5026217,ClaimDuration_std,-0.314275,68.38762,397490.0,24.0,4.082150592399091
236,PRV57335,0.94697005,Provider_Insurance_Claim_Reimbursement_Amt,0.7976493,prv_avg_claims_indicator,0.7406373,ChronicCond_Heartfailure_mean,-0.531259,94.69701,284670.0,2.6372549019607843,0.5216852540272615
237,PRV55183,0.6407906,Provider_Insurance_Claim_Reimbursement_Amt,1.1758782,HospitalDuration_max,-0.36149946,OPAnnualReimbursementAmt_max,-0.34043318,64.079056,257750.0,17.0,34820.0
238,PRV52663,0.45324737,prv_avg_claims_indicator,0.86580646,Provider_Insurance_Claim_Reimbursement_Amt,0.8525509,DeductibleAmtPaid_sum,-0.41998568,45.324738,2.117647058823529,180650.0,1770.0
239,PRV52873,0.005446438,Provider_Insurance_Claim_Reimbursement_Amt,-1.7914689,DeductibleAmtPaid_sum,-0.5670136,Avg_InscClaimAmtReimbursed_Per_Provider,-0.48623282,0.5446438,16500.0,110.0,2793.333333333333
240,PRV54324,0.32932693,Provider_Insurance_Claim_Reimbursement_Amt,1.2732761,HospitalDuration_max,-0.66673535,ClaimDuration_max,-0.6434269,32.932693,266000.0,15.0,15.0
241,PRV54239,0.0074879383,Provider_Insurance_Claim_Reimbursement_Amt,-1.8831981,ChronicCond_Heartfailure_mean,-0.67501754,DeductibleAmtPaid_sum,-0.4943347,0.74879384,20980.0,0.4838709677419355,180.0
242,PRV54255,0.040534098,DeductibleAmtPaid_sum,-0.64338166,HospitalDuration_max,-0.4751796,ChronicCond_stroke_mean,-0.38974774,4.0534096,160.0,,0.0775862068965517
243,PRV54228,0.5724834,Provider_Insurance_Claim_Reimbursement_Amt,1.2879981,OPAnnualReimbursementAmt_max,-0.2744205,DeductibleAmtPaid_sum,0.22777273,57.24834,406000.0,37090.0,43180.0
244,PRV54076,0.0074033784,prv_avg_claims_indicator,-0.9759186,HospitalDuration_max,-0.830149,ChronicCond_Heartfailure_mean,-0.58150893,0.74033785,1.04,14.0,0.4423076923076923
245,PRV57152,0.020016557,prv_avg_claims_indicator,-0.8006908,DeductibleAmtPaid_sum,-0.4527683,HospitalDuration_max,-0.41888773,2.0016556,1.0443864229765014,1390.0,
